station_id,station_name,lat,lon,waterbody,subbasin,organization
1485,Lower Pine Creek,41.14681,-123.78519,Pine Creek,Trinity,Hoopa Tribe
1486,Lower Soctish Creek,41.086847,-123.708917,Soctish Creek,Trinity,Hoopa Tribe
1487,Lower Supply Creek,41.053784,-123.676885,Supply Creek,Trinity,Hoopa Tribe
1488,Lower Tish Tang Creek,41.025969,-123.640124,Tish Tang Creek,Trinity,Hoopa Tribe
1492,Medildin Village,41.037061,-123.668575,Trinity River,Trinity,Hoopa Tribe
147,Mill Creek,41.09,-123.7,Mill Creek,Trinity,Hoopa Tribe
1493,North Boundary,41.179995,-123.705535,Trinity River,Trinity,Hoopa Tribe
104,Pine Creek,41.15,-123.78,Pine Creek,Trinity,Hoopa Tribe
1495,Red Rock,41.10679,-123.688768,Trinity River,Trinity,Hoopa Tribe
1496,Red Rock Riverbar,41.105409,-123.691381,Trinity River,Trinity,Hoopa Tribe
1497,River Intake,41.049283,-123.670772,Trinity River,Trinity,Hoopa Tribe
1481,Saints Rest Bar,41.187972,-123.676941,Klamath River,Lower Klamath,Hoopa Tribe
119,Soctish Creek,41.09,-123.71,Soctish Creek,Trinity,Hoopa Tribe
1498,South Boundary,41.017311,-123.635596,Trinity River,Trinity,Hoopa Tribe
2,Supply Creek,41.05,-123.68,Supply Creek,Trinity,Hoopa Tribe
1500,Takamildin,41.066883,-123.693758,Trinity River,Trinity,Hoopa Tribe
1490,Tish Tang Campground,41.020446,-123.635142,Trinity River,Trinity,Hoopa Tribe
163,Tish Tang Creek,41.03,-123.64,Tish Tang Creek,Trinity,Hoopa Tribe
1494,TR_NORTON,41.138643,-123.685352,Trinity River,Trinity,Hoopa Tribe
1499,Treatment Facility,41.0498,-123.673553,Trinity River,Trinity,Hoopa Tribe
107,Trinity River Gorge,41.14,-123.68,Trinity River,Trinity,Hoopa Tribe
33,Trinity River Gorge,41.14,-123.68,Trinity River,Trinity,Hoopa Tribe
25,Trinity River Hoopa,41.05,-123.67,Trinity River,Trinity,Hoopa Tribe
127,Trinity River South,41.01,-123.63,Trinity River,Trinity,Hoopa Tribe
1501,Upper Hostler Creek,41.078254,-123.670769,Hostler Creek,Trinity,Hoopa Tribe
1502,Upper Mill Creek,41.1554,-123.5753,Mill Creek,Trinity,Hoopa Tribe
1503,Upper Pine Creek,41.025,-123.749194,Pine Creek,Trinity,Hoopa Tribe
156,Upper Pine Creek,41.03,-123.75,Upper Pine Creek,Trinity,Hoopa Tribe
1504,Upper Supply Creek,41.101,-123.739611,Supply Creek,Trinity,Hoopa Tribe
70,Upper Supply Creek,41.0,-123.74,Supply Creek,Trinity,Hoopa Tribe
1505,Upper Tish Tang Creek,41.0483,-123.58888,Tish Tang Creek,Trinity,Hoopa Tribe
1186,Beaver Creek confluence,41.87007,-122.8171,Beaver Creek,Middle Klamath,"Humboldt State University, Department of Fisheries Biology"
1185,Bogus Creek confluence,41.92916,-122.44271,Bogus Creek,Middle Klamath,"Humboldt State University, Department of Fisheries Biology"
1184,Camp Creek confluence,41.97411,-122.43571,Camp Creek,Upper Klamath,"Humboldt State University, Department of Fisheries Biology"
1183,Fall Creek confluence,41.97302,-122.36657,Fall Creek,Upper Klamath,"Humboldt State University, Department of Fisheries Biology"
1182,Jenny Creek confluence,41.97701,-122.39896,Jenny Creek,Upper Klamath,"Humboldt State University, Department of Fisheries Biology"
1187,Scotch Creek confluence,41.97559,-122.44007,Scotch Creek,Upper Klamath,"Humboldt State University, Department of Fisheries Biology"
1181,Shovel Creek confluence,41.97178,-122.20255,Shovel Creek,Upper Klamath,"Humboldt State University, Department of Fisheries Biology"
51,Aikens Creek,41.228403,-123.658152,Aikens Creek,Middle Klamath,Karuk Tribe
69,Aubrey Creek,41.586183,-123.517243,Aubrey Creek,Middle Klamath,Karuk Tribe
157,Beaver Creek,41.872851,-122.818159,Beaver Creek,Middle Klamath,Karuk Tribe
130,Bluff Creek,41.240405,-123.653984,Bluff Creek,Lower Klamath,Karuk Tribe
31,Bogus Creek,41.929224,-122.443039,Bogus Creek,Middle Klamath,Karuk Tribe
151,Cade Creek,41.807824,-123.34783,Cade Creek,Middle Klamath,Karuk Tribe
37,Camp Creek,41.295719,-123.557587,Camp Creek,Lower Klamath,Karuk Tribe
61,China Creek,41.794107,-123.303687,China Creek,Middle Klamath,Karuk Tribe
74,Coon Creek,41.61302,-123.49717,Coon Creek,Lower Klamath,Karuk Tribe
73,Cougar Creek (Tributary of Elk Creek),41.702396,-123.353677,Cougar Creek,Middle Klamath,Karuk Tribe
64,Crawford Creek (Humboldt Co.),41.29796,-123.563865,Crawford Creek,Lower Klamath,Karuk Tribe
19,Dillon Creek,41.576119,-123.539194,Dillon Creek,Middle Klamath,Karuk Tribe
283,East Fork Elk Creek (Tributary of Elk Creek),41.740889,-123.355254,East Fork Elk Creek,Middle Klamath,Karuk Tribe
34,Elk Creek,41.780953,-123.393684,Elk Creek,Middle Klamath,Karuk Tribe
115,Elliot Creek,41.594014,-123.508826,Elliott Creek,Middle Klamath,Karuk Tribe
7,Fort Goff Creek,41.864622,-123.257929,Fort Goff Creek,Middle Klamath,Karuk Tribe
278,Grider Creek,41.837389,-123.207935,Grider Creek,Middle Klamath,Karuk Tribe
110,Halverson Creek,41.459173,-123.504937,Halverson Creek,Middle Klamath,Karuk Tribe
305,Horse Creek,41.843322,-123.038084,Horse Creek,Middle Klamath,Karuk Tribe
158,Horse Creek (Near China Cr.),41.782085,-123.317525,Horse Creek,Middle Klamath,Karuk Tribe
26,Independence Creek,41.657402,-123.451239,Independence Creek,Middle Klamath,Karuk Tribe
161,Indian Creek,41.790191,-123.378799,Indian Creek,Middle Klamath,Karuk Tribe
76,Irving Creek,41.469202,-123.493952,Irving Creek,Middle Klamath,Karuk Tribe
165,Kings Creek,41.618149,-123.472065,King Creek,Middle Klamath,Karuk Tribe
138,Klamath River at Beaver Creek,41.8673,-122.80992,Klamath River,Middle Klamath,Karuk Tribe
54,Klamath River at Big Bar,41.250725,-123.639036,Klamath River,Lower Klamath,Karuk Tribe
197,Klamath River at Brown Bear River Access,41.823067,-122.961967,Klamath River,Middle Klamath,Karuk Tribe
216,Klamath River at I-5 Rest Area,41.856947,-122.57085,Klamath River,Middle Klamath,Karuk Tribe
169,Klamath River at Independednce Creek,41.659037,-123.449533,Klamath River,Middle Klamath,Karuk Tribe
196,Klamath River at Orleans,41.307133,-123.5311,Klamath River,Lower Klamath,Karuk Tribe
24,Klamath River at Sarah Totten Campground,41.787869,-123.05345,Klamath River,Middle Klamath,Karuk Tribe
280,Klamath River at Walker Bridge,41.837411,-122.864806,Klamath River,Middle Klamath,Karuk Tribe
217,Klamath River below Happy Camp,41.729654,-123.429207,Klamath River,Middle Klamath,Karuk Tribe
296,Klamath River below Iron Gate Dam,41.93099411,-122.4420678,Klamath River,Middle Klamath,Karuk Tribe
316,Klamath River below Seiad,41.842331,-123.220106,Klamath River,Middle Klamath,Karuk Tribe
117,Little Grider Creek,41.783848,-123.395181,Little Grider Creek,Middle Klamath,Karuk Tribe
62,Natuket Creek,41.401287,-123.503411,Natuket Creek,Middle Klamath,Karuk Tribe
95,Oak Flat Creek,41.729795,-123.435593,Oak Flat Creek,Middle Klamath,Karuk Tribe
120,O'Neil Creek,41.81044,-123.115922,O'Neil Creek,Middle Klamath,Karuk Tribe
139,Pearch Creek,41.309354,-123.520234,Pearch Creek,Lower Klamath,Karuk Tribe
1,Portuguese Creek,41.85924,-123.245397,Portuguese Creek,Middle Klamath,Karuk Tribe
32,Red Cap Creek,41.258888,-123.587094,Red Cap Creek,Lower Klamath,Karuk Tribe
106,Reynolds Creek,41.429166,-123.504686,Reynolds Creek,Middle Klamath,Karuk Tribe
166,Rock Creek (mouth),41.51291,-123.531144,Rock Creek,Middle Klamath,Karuk Tribe
180,Rogers Creek,41.444671,-123.490251,Rogers Creek,Middle Klamath,Karuk Tribe
150,Salmon River at Brannon's Bar,41.374614,-123.432759,Salmon River,Salmon,Karuk Tribe
93,Salmon River at Hippo Rock,41.37707,-123.477084,Salmon River,Salmon,Karuk Tribe
287,Salmon River near mouth,41.377331,-123.477297,Salmon River,Salmon,Karuk Tribe
121,Sandy Bar Creek,41.487583,-123.514731,Sandy Bar Creek,Middle Klamath,Karuk Tribe
243,Scott River near mouth,41.766631,-123.024386,Scott River,Scott,Karuk Tribe
4,Seiad Creek (above diversion),41.901564,-123.140006,Seiad Creek,Middle Klamath,Karuk Tribe
259,Seiad Creek (below diversion),41.842252,-123.197251,Seiad Creek,Middle Klamath,Karuk Tribe
298,Shasta River near mouth,41.823,-122.595,Shasta River,Shasta,Karuk Tribe
96,Slate Creek,41.25045,-123.643303,Slate Creek,Lower Klamath,Karuk Tribe
319,South Fork Salmon River above East Fork,41.14632,-123.10688,South Fork Salmon River,Salmon,Karuk Tribe
14,South Fork Salmon River at Methodist Gorge,41.219106,-123.239167,South Fork Salmon River,Salmon,Karuk Tribe
124,South Fork Salmon River at Missouri Bar,41.250055,-123.304525,South Fork Salmon River,Salmon,Karuk Tribe
55,South Fork Salmon River at Plumber Creek,41.154204,-123.210568,South Fork Salmon River,Salmon,Karuk Tribe
52,Stanshaw Creek,41.47579,-123.506782,Stanshaw Creek,Middle Klamath,Karuk Tribe
123,Stanshaw Diversion,41.469708,-123.497081,Stanshaw Diversion,Middle Klamath,Karuk Tribe
18,Swillup Creek,41.60825,-123.501322,Swillup Creek,Middle Klamath,Karuk Tribe
178,Teneyck Creek,41.403132,-123.504021,Teneyck Creek,Middle Klamath,Karuk Tribe
218,Thompson Creek,41.863521,-123.31063,Thompson Creek,Middle Klamath,Karuk Tribe
71,Ti Creek,41.524988,-123.523537,Ti Creek,Middle Klamath,Karuk Tribe
185,Titus Creek,41.670883,-123.430011,Titus Creek,Middle Klamath,Karuk Tribe
40,Tom Martin Creek,41.783997,-123.042123,Tom Martin Creek,Middle Klamath,Karuk Tribe
16,Ukonom Creek,41.615072,-123.483545,Ukonom Creek,Middle Klamath,Karuk Tribe
82,Ullathorne Creek,41.291677,-123.572664,Ullathorne Creek,Lower Klamath,Karuk Tribe
148,Walker Creek,41.821359,-123.164545,Walker Creek,Middle Klamath,Karuk Tribe
159,Wilson Creek,41.33782,-123.52027,Wilson Creek,Lower Klamath,Karuk Tribe
105,Wooley Creek (Tributary of Salmon River),41.378498,-123.422241,Wooley Creek,Salmon,Karuk Tribe
1616,Klamath River at Daggett Bridge,41.972871,-122.364402,Klamath River,Upper Klamath,Karuk Tribe/RES
1617,Klamath River at Orleans,41.307133,-123.5311,Klamath River,Lower Klamath,Karuk Tribe/RES
1618,Klamath River at Walker Bridge,41.837411,-122.864806,Klamath River,Middle Klamath,Karuk Tribe/RES
1619,Klamath River below Iron Gate Dam,41.930994108,-122.442067789,Klamath River,Middle Klamath,Karuk Tribe/RES
1620,Klamath River below Seiad,41.842331,-123.220106,Klamath River,Middle Klamath,Karuk Tribe/RES
1621,Klamath River below Shovel Creek,41.9673,-122.221,Klamath River,Upper Klamath,Karuk Tribe/RES
260,Sevenmile DSTW#1A (formerly SM Treatment Wetland B),42.67425,-122.05496,Irrigation Ditch off of Sevenmile Creek,Wood,Klamath Basin Rangeland Trust
292,Sevenmile DSTW#1B,42.67376,-122.05495,Irrigation Ditch off of Sevenmile Creek,Wood,Klamath Basin Rangeland Trust
284,Sevenmile DSTW#2A (formerly SM Treatment Wetland C),42.67124,-122.05497,Irrigation Ditch off of Sevenmile Creek,Wood,Klamath Basin Rangeland Trust
320,Sevenmile DSTW#2B,42.67061,-122.05497,Irrigation Ditch off of Sevenmile Creek,Wood,Klamath Basin Rangeland Trust
238,Sevenmile DSTW#3A,42.67362,-122.05947,Irrigation Ditch off of Sevenmile Creek,Wood,Klamath Basin Rangeland Trust
201,Sevenmile DSTW#4A,42.66288,-122.06458,Irrigation Ditch off of Sevenmile Creek,Wood,Klamath Basin Rangeland Trust
221,Sevenmile DSTW#5A,42.66126,-122.06227,Irrigation Ditch off of Sevenmile Creek,Wood,Klamath Basin Rangeland Trust
234,Sevenmile DSTW#6A,42.66994,-122.04533,Irrigation Ditch off of Sevenmile Creek,Wood,Klamath Basin Rangeland Trust
1288,7MIL - Sevenmile Guard Station CES (USFS),42.7051,-122.07463,,Wood,Klamath Bird Observatory 
1287,CABN - Rocky Point Field Station CES (USFWS),42.49729,-122.07983,,Upper Klamath Lake,Klamath Bird Observatory 
1278,HOTE,41.23877314,-123.2776308,,Salmon,Klamath Bird Observatory 
1289,MUVA- Munson Valley/Crater Lake National Park (NPS),42.89112974,-122.1379828,,Wood,Klamath Bird Observatory 
1279,NFS1,41.30142068,-123.1528767,,Salmon,Klamath Bird Observatory 
1280,NFS2,41.31717598,-123.1702087,,Salmon,Klamath Bird Observatory 
1281,NFS3,41.30914394,-123.1964454,,Salmon,Klamath Bird Observatory 
1282,NFS4,41.29907928,-123.225397,,Salmon,Klamath Bird Observatory 
1283,REDB,41.29834071,-123.2287234,,Salmon,Klamath Bird Observatory 
1286,TOPS - Frain Ranch Campground/Topsy Grade CES (BLM),42.026815,-122.099552,,Upper Klamath,Klamath Bird Observatory 
1190,Above Beaver Creek,41.86707,-122.80956,Klamath River,Middle Klamath,Klamath Tribal Water Quality Consortium
1188,Above I5-Bridge,41.8642,-122.56434,Klamath River,Middle Klamath,Klamath Tribal Water Quality Consortium
1193,Below Seiad Valley,41.85465,-123.23254,Klamath River,Middle Klamath,Klamath Tribal Water Quality Consortium
1191,Brown Bear ,41.82336,-122.96172,Klamath River,Middle Klamath,Klamath Tribal Water Quality Consortium
1194,Happy Camp,41.78677,-123.39106,Klamath River,Middle Klamath,Klamath Tribal Water Quality Consortium
1198,Klamath at Klamath Glen,41.5108,-123.9784,Klamath River,Lower Klamath,Klamath Tribal Water Quality Consortium
1196,Orleans,41.30549,-123.533,Klamath River,Middle Klamath,Klamath Tribal Water Quality Consortium
1192,Rocky Point,41.81597,-123.12736,Klamath River,Middle Klamath,Klamath Tribal Water Quality Consortium
1195,Stanshaw Creek,41.47537,-123.51257,Klamath River,Middle Klamath,Klamath Tribal Water Quality Consortium
1189,Tree of Heaven,41.83071,-122.66141,Klamath River,Middle Klamath,Klamath Tribal Water Quality Consortium
1199,Walker Bridge ,41.83807,-122.8637,Klamath River,Middle Klamath,Klamath Tribal Water Quality Consortium
1197,Weitchpec,41.18631,-123.69928,Klamath River,Lower Klamath,Klamath Tribal Water Quality Consortium
1506,AGENCY LAKE AT HENZEL PARK BOAT LAUNCH,42.529518,-121.9298,Agency Lake,Upper Klamath Lake,Klamath Tribes
227,AGENCY NORTH,42.5606003,-121.9469986,Upper Klamath Lake,Upper Klamath Lake,Klamath Tribes
318,AGENCY SOUTH,42.5236015,-121.9840012,Upper Klamath Lake,Upper Klamath Lake,Klamath Tribes
2446,Annie Creek at Dixon Bridge,42.73369,-122.0066,Annie Creek,Wood,Klamath Tribes
2442,Annie creek at Snow Park,42.76844,-122.059471,Annie Creek,Wood,Klamath Tribes
290,BOULDER CREEK,42.517167,-121.94025,Boulder Creek,Sprague,Klamath Tribes
199,COON POINT,42.4356995,-122.0279999,Upper Klamath Lake,Upper Klamath Lake,Klamath Tribes
2449,Crooked,42.64403,-121.94514,Crooked Creek,Wood,Klamath Tribes
277,EAGLE RIDGE,42.4221001,-121.9430008,Upper Klamath Lake,Upper Klamath Lake,Klamath Tribes
1775,Fishhole Cr,42.39609,-121.03635,Fishhole Creek,Sprague,Klamath Tribes
262,FIVE MILE,42.5441017,-121.1190033,Fivemile Creek,Sprague,Klamath Tribes
1776,Fivemile Cr,42.54405,-121.11922,Fivemile Creek,Sprague,Klamath Tribes
2451,Fort Creek,42.68122,-121.97311,Fort Creek,Wood,Klamath Tribes
2452,Head of Williamson,42.73147,-121.4197,Williamson River,Williamson,Klamath Tribes
263,MID LAKE,42.3690987,-121.848999,Upper Klamath Lake,Upper Klamath Lake,Klamath Tribes
304,MID NORTH,42.4413986,-121.9990005,Upper Klamath Lake,Upper Klamath Lake,Klamath Tribes
308,N . FORK SPRAGUE @ 3411 ROAD,42.4970016,-121.0059967,North Fork Sprague River,Sprague,Klamath Tribes
291,N.F. SPRAGUE R.@ IVORY PINE RD.,42.485199,-121.0950012,North Fork Sprague River,Sprague,Klamath Tribes
1777,NF Sprague R at 3411 Road,42.4968,-121.0063,North Fork Sprague River,Sprague,Klamath Tribes
1778,NF Sprague R at Ivory Pine Rd,42.4850794,-121.0957907,North Fork Sprague River,Sprague,Klamath Tribes
311,NORTH BUCK IS.,42.3083992,-121.8560028,Upper Klamath Lake,Upper Klamath Lake,Klamath Tribes
266,PELICAN MARINA,42.237999,-121.8099976,Upper Klamath Lake,Upper Klamath Lake,Klamath Tribes
237,S. FORK SPRAGUE @ PICNIC AREA,42.3759995,-120.9690018,South Fork Sprague River,Sprague,Klamath Tribes
235,S.F. SPRAGUE @ BLAISDELL,42.373722,-120.844139,South Fork Sprague River,Sprague,Klamath Tribes
222,S.F. SPRAGUE @ IVORY PINE RD.,42.4394989,-121.0940018,South Fork Sprague River,Sprague,Klamath Tribes
2443,Sevenmile Canal at Dike Road,42.58192,-121.970969,Sevenmile Canal,Wood,Klamath Tribes
1779,SF Sprague R at 34 Road,42.39846,-120.99227,South Fork Sprague River,Sprague,Klamath Tribes
1780,SF Sprague R at Blaisdell,42.37437,-120.84576,South Fork Sprague River,Sprague,Klamath Tribes
1781,SF Sprague R at Demming US,42.41524,-121.01744,South Fork Sprague River,Sprague,Klamath Tribes
1782,SF Sprague R at Ivory Pine Rd,42.43941,-121.09544,South Fork Sprague River,Sprague,Klamath Tribes
1783,SF Sprague R at Picnic,42.37391,-120.96975,South Fork Sprague River,Sprague,Klamath Tribes
203,SHOALWATER BAY,42.4071999,-121.9629974,Upper Klamath Lake,Upper Klamath Lake,Klamath Tribes
1784,Sprague R at Beatty Gap USGS,42.44772,-121.23858,Sprague River,Sprague,Klamath Tribes
1785,Sprague R at Godowa,42.46009,-121.27133,Sprague River,Sprague,Klamath Tribes
1786,Sprague R at Hatchery,42.60675,-121.81036,Sprague River,Sprague,Klamath Tribes
