station_id,station_name,lat,lon,county,waterbody,huc8
{F28C9456-F34F-42C3-96F4-49BDAA6F0CF1},Lytle Creek Middle Fork Non-perennial site 001,34.2442,-117.50727,SAN BERNARDINO,,
{253D601E-F3D8-49AB-9334-832031E9263D},Santa Ana River near Barton Flats SMC Site 01671,34.16963,-116.82558,SAN BERNARDINO,,Fish Creek-Santa Ana River
{AEC8DD1F-8F5A-4F26-83F3-5D156FAE935E},Forester Creek above Veron Way,32.811821,-116.973235,SAN DIEGO,,
{8509685F-9FAB-429A-8E8A-B88869C1A0D3},Los Penasquitos ~0.8mi above I-15,32.946365,-117.098493,SAN DIEGO,,
{4A97B4AE-769B-4D8E-8680-D96C48960F41},Clearwater Canyon Creek,34.59079,-118.4617,LOS ANGELES,Clearwater Creek,
{99512830-BD5F-4028-8598-0260F642C64B},Matilija Creek,34.52216,-119.40402,VENTURA,,Matilija Creek
{FA34CFF9-4B89-4239-B6D3-1514F1693E1E},Santa Paula Creek ~1.5mi N Hwy 150,34.43952,-119.07616,VENTURA,,
{2BC80477-F23D-4FB5-B2BF-A5E954C3F8E2},San Diego River below Sentenac Cr.,33.0767,-116.67455,SAN DIEGO,,Ritchie Creek-San Diego River
{ADD7EE59-F0B9-4EF3-A192-8A96B851DB2E},Cottonwood Creek ~0.6mi below Bob Owens Cyn. Cr.,32.656651,-116.680563,SAN DIEGO,,
{10DFD836-86CC-4836-929A-D4215ABE9978},Sespe Creek 3643,34.56213,-119.12891,VENTURA,,
{FC4C790D-DF49-4A72-B4E4-774138EE00AD},Sespe Creek 07227,34.56208,-119.16664,VENTURA,,
{C2E832E2-3563-4551-A894-2C781C7A4603},City Creek ~0.1mi below confluence,34.17289,-117.18064,SAN BERNARDINO,,
{88075F1B-1A82-4C6B-A64B-4EEB97A99AA7},Pine Valley Creek ~0.9mi below Espinosa Cr.,32.735477,-116.652682,SAN DIEGO,,
{138324E9-8E54-4C27-B8A7-BCE09C7E1E91},King Creek ~1.1mi below Grove Dr.,32.894218,-116.658443,SAN DIEGO,,
{2605496F-CDE7-4212-9DAB-E8C828EB7579},Topanga Creek Site 6456,34.06463,-118.58685,LOS ANGELES,,Garapito Creek
{9CF3D4E5-A76F-4B0C-A5BD-0293B28E8D1F},Las Virgenes Creek (33670),34.158248,-118.700126,LOS ANGELES,,
{DA32C308-7812-46F2-B129-134871E192E0},Medea Creek (31468),34.16874,-118.76171,VENTURA,,
{06D45BDC-8C1F-4B40-8025-BC8EE7BEAD5D},Piru Creek 403R4S216,34.61029,-118.77807,LOS ANGELES,,
{39E3297C-EAA1-429F-9F16-909473822B57},Keys Creek East of Shady Creek Lane,33.269344,-117.031468,SAN DIEGO,,San Luis Rey - Escondido
{E04B419D-1325-4888-9EE5-6FBC89451D18},San Mateo Canyon Creek above Devil Cyn. Cr.,33.474861,-117.466052,SAN DIEGO,,
{78C7C99F-7F96-4F6D-8CBC-65D1FFDB01B1},Piru Creek d/s of HWY 126 Site 3832,34.40211,-118.78471,VENTURA,,
{C9898636-4240-4DCE-ADDF-CA0EADC7BB35},Sespe,34.59835,-119.34799,VENTURA,,
{78204113-7925-4C39-A26C-8C3E847E3415},Sespe Creek 04868,34.404915,-118.939435,VENTURA,Sespe Creek,
{5D19D13F-2CDD-468D-AB80-1144CEE92F8F},Santa Clara River 403RS230,34.349221,-119.044,VENTURA,,Timber Canyon-Santa Clara River
{F892857F-9E04-4E9F-9D28-8B64B7790B75},Mid Grout Creek,34.275082,-116.954657,SAN BERNARDINO,,
